cms_certification_number,n_chow,is_chow,chow_1_date,chow_2_date,chow_3_date,chow_4_date,chow_5_date
056026,0,0,,,,,
056031,0,0,,,,,
056035,1,1,2019-12-31,,,,
056037,0,0,,,,,
056039,1,1,2023-06-15,,,,
056040,0,0,,,,,
056042,0,0,,,,,
056043,0,0,,,,,
056048,0,0,,,,,
056052,0,0,,,,,
056053,1,1,2021-04-30,,,,
056055,0,0,,,,,
056056,0,0,,,,,
056058,0,0,,,,,
056062,0,0,,,,,
056063,0,0,,,,,
056065,1,1,2017-09-01,,,,
056066,0,0,,,,,
056069,1,1,2022-05-01,,,,
056071,0,0,,,,,
056072,0,0,,,,,
056073,0,0,,,,,
056074,0,0,,,,,
056076,0,0,,,,,
056077,0,0,,,,,
056078,0,0,,,,,
056079,0,0,,,,,
056080,0,0,,,,,
056082,1,1,2015-11-03,,,,
056083,0,0,,,,,
056084,0,0,,,,,
056086,0,0,,,,,
056090,1,1,2023-02-28,,,,
056092,0,0,,,,,
056095,0,0,,,,,
056096,0,0,,,,,
056098,1,1,2023-02-01,,,,
056100,2,1,2021-04-09,2022-12-01,,,
056101,0,0,,,,,
056103,0,0,,,,,
056104,0,0,,,,,
056105,0,0,,,,,
056107,0,0,,,,,
056109,1,1,2023-02-01,,,,
056110,0,0,,,,,
056111,0,0,,,,,
056113,0,0,,,,,
056114,0,0,,,,,
056115,0,0,,,,,
056116,0,0,,,,,
056117,0,0,,,,,
056118,0,0,,,,,
056120,0,0,,,,,
056121,0,0,,,,,
056122,1,1,2019-06-30,,,,
056124,0,0,,,,,
056125,1,1,2023-02-01,,,,
056127,0,0,,,,,
056129,0,0,,,,,
056132,1,1,2023-03-01,,,,
056133,0,0,,,,,
056136,0,0,,,,,
056137,0,0,,,,,
056138,0,0,,,,,
056139,0,0,,,,,
056143,0,0,,,,,
056144,0,0,,,,,
056145,0,0,,,,,
056148,0,0,,,,,
056149,0,0,,,,,
056150,0,0,,,,,
056151,0,0,,,,,
056153,0,0,,,,,
056157,1,1,2019-12-31,,,,
056158,1,1,2020-03-20,,,,
056159,0,0,,,,,
056162,0,0,,,,,
056164,0,0,,,,,
056166,1,1,2023-06-01,,,,
056167,0,0,,,,,
056168,0,0,,,,,
056169,0,0,,,,,
056170,0,0,,,,,
056174,0,0,,,,,
056176,0,0,,,,,
056177,0,0,,,,,
056178,0,0,,,,,
056180,1,1,2023-02-01,,,,
056182,0,0,,,,,
056183,0,0,,,,,
056185,0,0,,,,,
056186,0,0,,,,,
056188,0,0,,,,,
056189,1,1,2019-10-31,,,,
056190,1,1,2022-03-10,,,,
056192,0,0,,,,,
056194,0,0,,,,,
056195,0,0,,,,,
056198,0,0,,,,,
056201,0,0,,,,,
056203,2,1,2017-09-01,2023-05-01,,,
056205,1,1,2023-02-01,,,,
056206,0,0,,,,,
056207,0,0,,,,,
056212,0,0,,,,,
056213,1,1,2021-08-01,,,,
056214,0,0,,,,,
056215,0,0,,,,,
056216,0,0,,,,,
056218,0,0,,,,,
056220,0,0,,,,,
056222,0,0,,,,,
056225,1,1,2019-09-17,,,,
056228,0,0,,,,,
056229,0,0,,,,,
056231,0,0,,,,,
056234,0,0,,,,,
056237,0,0,,,,,
056238,0,0,,,,,
056242,0,0,,,,,
056243,0,0,,,,,
056244,0,0,,,,,
056250,0,0,,,,,
056253,1,1,2020-05-01,,,,
056258,0,0,,,,,
056259,0,0,,,,,
056260,1,1,2017-09-01,,,,
056261,1,1,2022-05-01,,,,
056266,0,0,,,,,
056267,0,0,,,,,
056271,0,0,,,,,
056272,0,0,,,,,
056274,0,0,,,,,
056279,0,0,,,,,
056280,0,0,,,,,
056281,1,1,2021-04-09,,,,
056283,0,0,,,,,
056286,0,0,,,,,
056288,1,1,2017-01-01,,,,
056290,0,0,,,,,
056291,0,0,,,,,
056293,0,0,,,,,
056294,0,0,,,,,
056296,0,0,,,,,
056298,0,0,,,,,
056300,0,0,,,,,
056301,1,1,2023-03-01,,,,
056304,0,0,,,,,
056308,0,0,,,,,
056313,0,0,,,,,
056315,1,1,2019-09-01,,,,
056316,1,1,2019-09-17,,,,
056317,0,0,,,,,
056321,0,0,,,,,
056322,0,0,,,,,
056324,0,0,,,,,
056325,1,1,2021-04-09,,,,
056326,0,0,,,,,
056327,1,1,2017-09-01,,,,
056328,0,0,,,,,
056330,0,0,,,,,
056331,0,0,,,,,
056333,0,0,,,,,
056334,0,0,,,,,
056337,0,0,,,,,
056338,1,1,2021-04-09,,,,
056345,0,0,,,,,
056346,0,0,,,,,
056348,0,0,,,,,
056350,0,0,,,,,
056351,1,1,2023-02-01,,,,
056353,0,0,,,,,
056359,0,0,,,,,
056360,0,0,,,,,
056361,0,0,,,,,
056362,0,0,,,,,
056363,0,0,,,,,
056364,0,0,,,,,
056365,1,1,2021-07-01,,,,
056367,0,0,,,,,
056370,0,0,,,,,
056372,0,0,,,,,
056376,0,0,,,,,
056377,0,0,,,,,
056378,0,0,,,,,
056379,0,0,,,,,
056380,0,0,,,,,
056381,1,1,2020-06-16,,,,
056382,0,0,,,,,
056388,1,1,2016-06-01,,,,
056389,1,1,2018-10-01,,,,
056391,0,0,,,,,
056392,0,0,,,,,
056394,0,0,,,,,
056399,0,0,,,,,
056401,0,0,,,,,
056405,0,0,,,,,
056407,0,0,,,,,
056410,0,0,,,,,
056411,0,0,,,,,
056412,0,0,,,,,
056413,0,0,,,,,
056415,0,0,,,,,
056417,0,0,,,,,
056422,0,0,,,,,
056423,0,0,,,,,
056425,1,1,2023-02-01,,,,
056428,0,0,,,,,
056429,0,0,,,,,
056430,0,0,,,,,
056431,0,0,,,,,
056433,0,0,,,,,
056435,1,1,2020-10-01,,,,
056436,0,0,,,,,
056437,0,0,,,,,
056438,0,0,,,,,
056444,0,0,,,,,
056446,0,0,,,,,
056447,0,0,,,,,
056449,0,0,,,,,
056451,0,0,,,,,
056456,0,0,,,,,
056457,1,1,2021-09-01,,,,
056458,0,0,,,,,
056463,0,0,,,,,
056466,0,0,,,,,
056471,1,1,2022-12-31,,,,
056475,0,0,,,,,
056476,0,0,,,,,
056477,0,0,,,,,
056478,0,0,,,,,
056483,0,0,,,,,
056485,0,0,,,,,
056487,0,0,,,,,
056488,0,0,,,,,
056489,0,0,,,,,
056495,1,1,2020-06-29,,,,
056496,0,0,,,,,
065001,1,1,2017-11-30,,,,
065009,0,0,,,,,
065015,0,0,,,,,
065034,1,1,2023-02-01,,,,
065052,2,1,2016-04-30,2023-02-01,,,
065077,0,0,,,,,
065089,0,0,,,,,
065092,0,0,,,,,
065095,0,0,,,,,
065097,0,0,,,,,
065100,0,0,,,,,
065108,2,1,2016-07-01,2017-06-30,,,
065110,1,1,2023-09-01,,,,
065113,2,1,2016-07-01,2017-06-30,,,
065119,0,0,,,,,
065120,0,0,,,,,
065121,0,0,,,,,
065124,0,0,,,,,
065129,0,0,,,,,
065139,0,0,,,,,
065142,0,0,,,,,
065144,0,0,,,,,
065146,0,0,,,,,
065147,1,1,2023-09-01,,,,
065150,0,0,,,,,
065152,0,0,,,,,
065153,1,1,2022-09-01,,,,
065163,0,0,,,,,
065165,1,1,2021-08-24,,,,
065166,1,1,2021-10-01,,,,
065168,1,1,2021-10-01,,,,
065169,1,1,2018-03-01,,,,
065170,1,1,2021-10-01,,,,
065171,0,0,,,,,
065172,1,1,2021-10-01,,,,
065174,1,1,2021-10-01,,,,
065175,1,1,2021-10-01,,,,
065176,0,0,,,,,
065179,0,0,,,,,
065181,0,0,,,,,
065183,1,1,2021-09-01,,,,
065188,1,1,2022-04-05,,,,
065189,0,0,,,,,
065191,2,1,2016-04-30,2023-03-01,,,
065192,0,0,,,,,
065193,1,1,2021-10-01,,,,
065195,0,0,,,,,
065196,0,0,,,,,
065198,0,0,,,,,
065202,1,1,2020-01-01,,,,
065203,1,1,2020-01-01,,,,
065206,0,0,,,,,
065208,1,1,2021-10-01,,,,
065209,0,0,,,,,
065211,0,0,,,,,
065212,1,1,2021-10-01,,,,
065213,0,0,,,,,
065217,0,0,,,,,
065219,1,1,2021-08-24,,,,
065220,0,0,,,,,
065221,1,1,2021-08-24,,,,
065222,0,0,,,,,
065223,0,0,,,,,
065225,1,1,2021-10-01,,,,
065226,1,1,2021-08-01,,,,
065227,0,0,,,,,
065228,1,1,2021-10-01,,,,
065229,1,1,2021-10-01,,,,
065230,0,0,,,,,
065231,0,0,,,,,
065232,1,1,2023-09-01,,,,
065233,0,0,,,,,
065234,0,0,,,,,
065235,1,1,2016-07-01,,,,
065236,0,0,,,,,
065237,0,0,,,,,
065238,1,1,2023-11-03,,,,
065239,0,0,,,,,
065240,0,0,,,,,
065241,1,1,2023-09-01,,,,
065242,1,1,2023-02-01,,,,
065243,1,1,2021-10-01,,,,
065244,1,1,2016-07-01,,,,
065245,0,0,,,,,
065246,0,0,,,,,
065247,1,1,2020-01-01,,,,
065248,0,0,,,,,
065249,1,1,2020-01-01,,,,
065250,1,1,2020-01-01,,,,
065251,1,1,2016-07-01,,,,
065252,0,0,,,,,
065253,1,1,2020-01-01,,,,
065254,0,0,,,,,
065255,0,0,,,,,
065256,1,1,2023-02-01,,,,
065257,1,1,2022-04-05,,,,
065258,0,0,,,,,
065259,0,0,,,,,
065263,0,0,,,,,
065265,0,0,,,,,
065266,0,0,,,,,
065267,1,1,2023-09-01,,,,
065269,0,0,,,,,
065271,0,0,,,,,
065272,1,1,2023-02-01,,,,
065273,1,1,2023-02-01,,,,
065274,1,1,2023-02-01,,,,
065276,0,0,,,,,
065278,1,1,2021-08-24,,,,
065282,0,0,,,,,
065283,0,0,,,,,
065284,0,0,,,,,
065285,1,1,2022-12-21,,,,
065286,1,1,2023-02-01,,,,
065290,1,1,2021-10-01,,,,
065291,0,0,,,,,
065292,0,0,,,,,
065294,0,0,,,,,
065296,0,0,,,,,
065297,0,0,,,,,
065298,0,0,,,,,
065299,0,0,,,,,
065302,0,0,,,,,
065303,0,0,,,,,
065305,0,0,,,,,
065306,1,1,2022-09-01,,,,
065307,1,1,2020-01-01,,,,
065308,0,0,,,,,
065309,0,0,,,,,
065311,0,0,,,,,
065312,0,0,,,,,
065316,0,0,,,,,
065318,0,0,,,,,
065320,0,0,,,,,
065321,0,0,,,,,
065322,0,0,,,,,
065323,0,0,,,,,
065324,0,0,,,,,
065325,0,0,,,,,
065327,0,0,,,,,
065330,1,1,2017-09-01,,,,
065331,0,0,,,,,
065332,0,0,,,,,
065333,0,0,,,,,
065337,1,1,2017-07-10,,,,
065341,0,0,,,,,
065344,0,0,,,,,
065345,0,0,,,,,
065347,0,0,,,,,
065351,0,0,,,,,
065354,0,0,,,,,
065355,0,0,,,,,
065356,0,0,,,,,
065358,0,0,,,,,
065359,0,0,,,,,
065360,0,0,,,,,
065361,0,0,,,,,
065362,1,1,2020-01-31,,,,
065366,1,1,2022-09-01,,,,
065367,0,0,,,,,
065368,0,0,,,,,
065370,0,0,,,,,
065373,0,0,,,,,
065374,1,1,2020-01-31,,,,
065376,0,0,,,,,
065377,0,0,,,,,
065378,1,1,2023-02-01,,,,
065379,0,0,,,,,
065380,0,0,,,,,
065382,0,0,,,,,
065384,0,0,,,,,
065386,0,0,,,,,
065387,0,0,,,,,
065388,2,1,2017-08-31,2020-07-01,,,
065390,0,0,,,,,
065391,0,0,,,,,
065392,0,0,,,,,
065393,1,1,2021-01-01,,,,
065394,0,0,,,,,
065395,0,0,,,,,
065396,1,1,2022-09-01,,,,
065397,0,0,,,,,
065398,0,0,,,,,
065399,1,1,2022-09-01,,,,
065400,2,1,2021-08-01,2023-09-12,,,
065401,0,0,,,,,
065402,0,0,,,,,
065403,0,0,,,,,
065404,0,0,,,,,
065405,2,1,2016-02-01,2018-12-19,,,
065406,0,0,,,,,
065407,1,1,2021-01-01,,,,
065408,0,0,,,,,
065409,0,0,,,,,
065410,0,0,,,,,
065411,1,1,2022-09-01,,,,
065412,0,0,,,,,
065413,0,0,,,,,
065414,2,1,2021-08-01,2023-02-01,,,
065415,1,1,2023-09-01,,,,
065416,0,0,,,,,
065417,0,0,,,,,
065418,1,1,2016-08-22,,,,
065419,0,0,,,,,
065420,0,0,,,,,
065421,0,0,,,,,
065422,0,0,,,,,
065423,1,1,2020-02-01,,,,
065424,1,1,2022-09-01,,,,
065425,0,0,,,,,
065426,0,0,,,,,
065427,0,0,,,,,
065428,0,0,,,,,
065429,0,0,,,,,
065430,1,1,2018-12-27,,,,
065431,0,0,,,,,
065432,0,0,,,,,
065433,0,0,,,,,
065434,0,0,,,,,
065435,0,0,,,,,
075001,0,0,,,,,
075011,1,1,2016-01-01,,,,
075013,1,1,2018-12-18,,,,
075017,0,0,,,,,
075028,0,0,,,,,
075031,0,0,,,,,
075034,0,0,,,,,
075044,0,0,,,,,
075047,0,0,,,,,
075056,0,0,,,,,
075057,1,1,2019-05-01,,,,
075059,0,0,,,,,
075060,1,1,2020-05-01,,,,
075061,0,0,,,,,
075063,0,0,,,,,
075064,0,0,,,,,
075069,0,0,,,,,
075070,0,0,,,,,
075074,0,0,,,,,
075078,0,0,,,,,
075079,1,1,2017-07-01,,,,
075082,0,0,,,,,
075084,1,1,2021-09-27,,,,
075085,0,0,,,,,
075089,0,0,,,,,
075096,0,0,,,,,
075102,0,0,,,,,
075104,0,0,,,,,
075105,2,1,2016-03-04,2021-11-01,,,
075106,0,0,,,,,
075109,1,1,2016-12-21,,,,
075111,0,0,,,,,
075113,0,0,,,,,
075117,0,0,,,,,
075135,0,0,,,,,
075138,0,0,,,,,
075144,0,0,,,,,
075146,0,0,,,,,
075153,1,1,2016-08-09,,,,
075158,1,1,2017-07-01,,,,
075159,0,0,,,,,
075163,0,0,,,,,
075181,0,0,,,,,
075182,1,1,2016-03-01,,,,
075183,1,1,2022-11-15,,,,
075185,0,0,,,,,
075192,1,1,2021-09-01,,,,
075195,1,1,2016-10-05,,,,
075196,1,1,2016-10-05,,,,
075198,0,0,,,,,
075200,1,1,2021-11-01,,,,
075201,2,1,2016-03-04,2021-11-01,,,
075202,0,0,,,,,
075204,0,0,,,,,
075205,0,0,,,,,
075206,0,0,,,,,
075207,1,1,2016-03-04,,,,
075208,0,0,,,,,
075210,1,1,2016-03-16,,,,
075211,0,0,,,,,
075213,0,0,,,,,
075214,0,0,,,,,
075216,0,0,,,,,
075219,2,1,2016-03-04,2021-11-01,,,
075221,0,0,,,,,
075222,0,0,,,,,
075228,0,0,,,,,
075230,0,0,,,,,
075231,0,0,,,,,
075232,0,0,,,,,
075234,0,0,,,,,
075235,0,0,,,,,
075236,0,0,,,,,
075237,1,1,2022-11-15,,,,
075238,0,0,,,,,
075239,0,0,,,,,
075240,1,1,2021-09-01,,,,
075241,0,0,,,,,
075243,1,1,2020-09-30,,,,
075244,0,0,,,,,
075246,0,0,,,,,
075250,0,0,,,,,
075251,0,0,,,,,
075252,0,0,,,,,
075253,1,1,2021-09-01,,,,
075257,0,0,,,,,
075258,1,1,2018-05-17,,,,
075261,0,0,,,,,
075263,0,0,,,,,
075264,0,0,,,,,
075265,0,0,,,,,
075267,1,1,2016-10-05,,,,
075268,0,0,,,,,
075270,1,1,2021-09-01,,,,
075271,0,0,,,,,
075272,0,0,,,,,
075274,0,0,,,,,
075278,0,0,,,,,
075279,1,1,2022-11-15,,,,
075280,0,0,,,,,
075282,0,0,,,,,
075286,0,0,,,,,
075288,0,0,,,,,
075290,0,0,,,,,
075292,0,0,,,,,
075294,1,1,2018-05-03,,,,
075295,0,0,,,,,
075296,0,0,,,,,
075299,0,0,,,,,
075300,0,0,,,,,
075301,0,0,,,,,
075306,0,0,,,,,
075307,0,0,,,,,
075309,0,0,,,,,
075310,0,0,,,,,
075312,0,0,,,,,
075313,0,0,,,,,
075314,0,0,,,,,
075316,0,0,,,,,
075317,0,0,,,,,
075318,0,0,,,,,
075319,0,0,,,,,
075320,1,1,2020-10-15,,,,
075321,0,0,,,,,
075322,0,0,,,,,
075323,0,0,,,,,
075324,0,0,,,,,
075325,0,0,,,,,
075326,1,1,2015-12-29,,,,
075327,0,0,,,,,
075328,0,0,,,,,
075329,0,0,,,,,
075330,0,0,,,,,
075331,1,1,2023-11-28,,,,
075332,0,0,,,,,
075333,1,1,2022-07-26,,,,
075334,1,1,2022-07-26,,,,
075335,0,0,,,,,
075336,0,0,,,,,
075337,0,0,,,,,
075338,1,1,2020-10-15,,,,
075339,0,0,,,,,
075340,0,0,,,,,
075341,1,1,2022-09-01,,,,
075343,0,0,,,,,
075345,0,0,,,,,
075346,0,0,,,,,
075347,0,0,,,,,
075348,1,1,2016-10-01,,,,
075349,0,0,,,,,
075350,0,0,,,,,
075351,0,0,,,,,
075352,0,0,,,,,
075353,0,0,,,,,
075354,0,0,,,,,
075355,0,0,,,,,
075356,0,0,,,,,
075358,0,0,,,,,
075359,0,0,,,,,
075361,0,0,,,,,
075362,0,0,,,,,
075365,0,0,,,,,
075366,1,1,2016-04-01,,,,
075367,0,0,,,,,
075368,0,0,,,,,
075369,0,0,,,,,
075370,0,0,,,,,
075371,0,0,,,,,
075373,0,0,,,,,
075374,0,0,,,,,
075375,1,1,2022-09-01,,,,
075377,0,0,,,,,
075378,0,0,,,,,
075379,0,0,,,,,
075380,0,0,,,,,
075381,0,0,,,,,
075382,0,0,,,,,
075383,0,0,,,,,
075384,0,0,,,,,
075386,0,0,,,,,
075387,0,0,,,,,
075388,0,0,,,,,
075389,0,0,,,,,
075390,0,0,,,,,
075393,0,0,,,,,
075394,0,0,,,,,
075395,0,0,,,,,
075396,0,0,,,,,
075397,2,1,2016-03-04,2021-11-01,,,
075399,0,0,,,,,
075400,0,0,,,,,
075402,0,0,,,,,
075403,0,0,,,,,
075404,0,0,,,,,
075405,1,1,2023-11-28,,,,
075407,1,1,2023-11-28,,,,
075408,0,0,,,,,
075409,0,0,,,,,
075410,0,0,,,,,
075411,0,0,,,,,
075412,0,0,,,,,
075413,0,0,,,,,
075414,0,0,,,,,
075415,0,0,,,,,
075416,1,1,2016-04-01,,,,
075417,0,0,,,,,
075418,0,0,,,,,
075419,1,1,2023-08-01,,,,
075420,0,0,,,,,
075421,0,0,,,,,
075422,0,0,,,,,
075423,0,0,,,,,
075425,1,1,2022-07-17,,,,
075426,0,0,,,,,
075429,0,0,,,,,
075431,0,0,,,,,
075432,0,0,,,,,
075434,0,0,,,,,
075436,0,0,,,,,
075437,0,0,,,,,
075438,0,0,,,,,
075439,0,0,,,,,
075440,0,0,,,,,
075441,0,0,,,,,
075442,0,0,,,,,
075443,0,0,,,,,
085001,0,0,,,,,
085002,1,1,2020-04-01,,,,
085003,0,0,,,,,
085004,0,0,,,,,
085006,0,0,,,,,
085009,0,0,,,,,
085010,0,0,,,,,
085012,0,0,,,,,
085013,1,1,2021-06-01,,,,
085015,0,0,,,,,
085017,0,0,,,,,
085019,0,0,,,,,
085020,0,0,,,,,
085021,1,1,2020-01-01,,,,
085025,1,1,2020-04-01,,,,
085026,0,0,,,,,
085027,1,1,2021-06-01,,,,
085028,1,1,2023-08-01,,,,
085029,0,0,,,,,
085031,1,1,2020-01-01,,,,
085032,0,0,,,,,
085033,1,1,2023-08-01,,,,
085034,1,1,2020-04-01,,,,
085035,0,0,,,,,
085036,1,1,2020-01-01,,,,
085037,0,0,,,,,
085039,1,1,2018-08-01,,,,
085040,0,0,,,,,
085041,0,0,,,,,
085042,1,1,2021-06-01,,,,
085043,0,0,,,,,
085047,0,0,,,,,
085048,0,0,,,,,
085050,0,0,,,,,
085051,0,0,,,,,
085052,0,0,,,,,
085053,0,0,,,,,
085054,0,0,,,,,
085055,0,0,,,,,
085056,0,0,,,,,
085057,0,0,,,,,
085058,0,0,,,,,
085060,0,0,,,,,
095005,0,0,,,,,
095014,0,0,,,,,
095015,1,1,2018-02-01,,,,
095019,0,0,,,,,
095020,0,0,,,,,
095021,0,0,,,,,
095022,1,1,2020-09-01,,,,
095025,0,0,,,,,
095026,0,0,,,,,
095028,0,0,,,,,
095031,1,1,2018-05-01,,,,
095034,1,1,2019-05-01,,,,
095036,0,0,,,,,
095038,0,0,,,,,
095039,0,0,,,,,
095040,0,0,,,,,
105001,1,1,2022-04-01,,,,
105002,3,1,2017-03-31,2017-04-01,2020-05-07,,
105005,0,0,,,,,
105008,1,1,2021-09-01,,,,
105009,1,1,2022-10-07,,,,
105012,1,1,2023-09-01,,,,
105016,0,0,,,,,
105029,0,0,,,,,
105037,1,1,2018-09-19,,,,
105038,1,1,2022-06-01,,,,
105039,0,0,,,,,
105045,0,0,,,,,
105047,0,0,,,,,
105050,1,1,2022-07-27,,,,
105052,1,1,2020-11-03,,,,
105057,0,0,,,,,
105067,0,0,,,,,
105071,2,1,2015-12-01,2023-08-01,,,
105072,1,1,2022-07-27,,,,
105083,0,0,,,,,
105089,1,1,2023-01-01,,,,
105101,0,0,,,,,
105117,0,0,,,,,
105119,1,1,2022-07-27,,,,
105120,1,1,2023-04-30,,,,
105125,2,1,2015-12-01,2023-08-01,,,
105132,1,1,2023-12-01,,,,
105135,0,0,,,,,
105138,1,1,2022-02-01,,,,
105140,2,1,2017-06-02,2021-06-01,,,
105145,1,1,2020-11-03,,,,
105146,1,1,2020-11-03,,,,
105147,0,0,,,,,
105148,1,1,2023-12-01,,,,
105149,1,1,2022-07-27,,,,
105152,0,0,,,,,
105153,0,0,,,,,
105155,0,0,,,,,
105159,1,1,2022-07-27,,,,
105166,2,1,2015-12-01,2023-08-01,,,
105172,0,0,,,,,
105175,0,0,,,,,
105176,0,0,,,,,
105178,0,0,,,,,
105190,0,0,,,,,
105193,1,1,2022-07-27,,,,
105196,1,1,2022-07-27,,,,
105202,1,1,2022-07-27,,,,
105205,1,1,2023-01-01,,,,
105207,0,0,,,,,
105217,1,1,2022-07-27,,,,
105219,0,0,,,,,
105227,0,0,,,,,
105228,2,1,2018-11-01,2022-05-01,,,
105229,1,1,2018-05-01,,,,
105234,0,0,,,,,
105237,0,0,,,,,
105238,0,0,,,,,
105248,1,1,2023-02-28,,,,
105250,1,1,2020-04-20,,,,
105251,1,1,2022-07-27,,,,
105252,0,0,,,,,
105255,0,0,,,,,
105257,1,1,2023-09-01,,,,
105258,1,1,2023-11-02,,,,
105259,0,0,,,,,
105261,2,1,2018-05-03,2022-09-22,,,
105262,2,1,2018-05-03,2022-09-22,,,
105265,0,0,,,,,
105267,1,1,2022-04-01,,,,
105268,0,0,,,,,
105269,0,0,,,,,
105271,0,0,,,,,
105274,0,0,,,,,
105275,0,0,,,,,
105277,1,1,2018-08-07,,,,
105280,0,0,,,,,
105282,0,0,,,,,
105283,0,0,,,,,
105285,0,0,,,,,
105286,0,0,,,,,
105287,1,1,2022-10-08,,,,
105289,0,0,,,,,
105291,0,0,,,,,
105292,2,1,2016-04-07,2018-01-01,,,
105293,0,0,,,,,
105295,0,0,,,,,
105296,2,1,2022-02-05,2023-08-31,,,
105297,0,0,,,,,
105298,0,0,,,,,
105299,0,0,,,,,
105300,1,1,2022-02-01,,,,
105301,0,0,,,,,
105302,1,1,2018-06-27,,,,
105304,0,0,,,,,
105305,0,0,,,,,
105307,1,1,2018-09-19,,,,
105308,0,0,,,,,
105310,0,0,,,,,
105311,0,0,,,,,
105315,0,0,,,,,
105317,0,0,,,,,
105319,0,0,,,,,
105320,1,1,2020-11-03,,,,
105321,0,0,,,,,
105323,0,0,,,,,
105324,0,0,,,,,
105325,1,1,2023-09-05,,,,
105326,0,0,,,,,
105327,0,0,,,,,
105328,1,1,2020-03-08,,,,
105329,0,0,,,,,
105331,1,1,2019-07-01,,,,
105332,1,1,2020-04-01,,,,
105333,0,0,,,,,
105335,0,0,,,,,
105336,2,1,2015-12-01,2023-08-01,,,
105342,0,0,,,,,
105343,0,0,,,,,
105346,2,1,2021-07-31,2023-08-11,,,
105349,1,1,2021-06-17,,,,
105350,2,1,2022-02-06,2023-08-31,,,
105351,0,0,,,,,
105352,2,1,2021-08-01,2023-09-01,,,
105353,1,1,2023-06-05,,,,
105354,1,1,2016-03-31,,,,
105355,0,0,,,,,
105356,0,0,,,,,
105358,0,0,,,,,
105360,0,0,,,,,
105362,2,1,2020-12-01,2023-09-01,,,
105363,1,1,2022-11-01,,,,
105364,0,0,,,,,
105365,0,0,,,,,
105366,2,1,2021-08-01,2022-09-09,,,
105372,0,0,,,,,
105373,1,1,2020-11-19,,,,
105374,0,0,,,,,
105375,1,1,2022-07-27,,,,
105376,0,0,,,,,
105377,1,1,2020-11-03,,,,
105378,0,0,,,,,
105379,1,1,2020-11-03,,,,
105381,1,1,2022-10-08,,,,
105382,1,1,2018-06-27,,,,
105384,0,0,,,,,
105385,0,0,,,,,
105387,1,1,2022-11-01,,,,
105389,1,1,2023-05-05,,,,
105390,1,1,2020-11-24,,,,
105391,0,0,,,,,
105392,0,0,,,,,
105393,0,0,,,,,
105394,1,1,2020-11-19,,,,
105395,1,1,2016-09-28,,,,
105396,0,0,,,,,
105397,0,0,,,,,
105398,0,0,,,,,
105399,1,1,2018-06-27,,,,
105401,0,0,,,,,
105402,0,0,,,,,
105404,0,0,,,,,
105407,1,1,2020-08-01,,,,
105408,0,0,,,,,
105409,0,0,,,,,
105410,1,1,2018-08-07,,,,
105411,0,0,,,,,
105412,0,0,,,,,
105413,1,1,2023-12-01,,,,
105416,1,1,2023-12-01,,,,
105417,1,1,2023-11-02,,,,
105419,1,1,2020-11-19,,,,
105420,0,0,,,,,
105421,1,1,2023-05-05,,,,
105422,2,1,2018-01-01,2022-05-01,,,
105423,0,0,,,,,
105426,2,1,2015-12-01,2023-08-01,,,
105427,1,1,2015-12-31,,,,
105428,1,1,2021-07-31,,,,
105429,0,0,,,,,
105430,1,1,2022-04-01,,,,
105431,2,1,2015-12-01,2023-08-01,,,
105432,0,0,,,,,
105433,1,1,2023-11-02,,,,
105434,0,0,,,,,
105435,2,1,2017-04-01,2021-03-21,,,
105436,1,1,2023-05-05,,,,
105437,0,0,,,,,
105438,1,1,2020-11-19,,,,
105439,1,1,2020-04-20,,,,
105440,1,1,2023-09-01,,,,
105441,1,1,2022-03-31,,,,
105442,1,1,2019-08-01,,,,
105443,1,1,2023-11-02,,,,
105444,0,0,,,,,
105445,1,1,2023-11-02,,,,
105447,1,1,2023-09-05,,,,
105448,0,0,,,,,
105449,0,0,,,,,
105451,0,0,,,,,
105452,1,1,2023-11-02,,,,
105453,1,1,2018-06-27,,,,
105454,1,1,2023-05-05,,,,
105455,1,1,2020-11-03,,,,
105458,1,1,2022-10-08,,,,
105459,1,1,2022-04-01,,,,
105460,1,1,2023-09-01,,,,
105461,1,1,2023-11-02,,,,
105462,1,1,2016-03-31,,,,
105463,1,1,2022-09-30,,,,
105464,1,1,2020-04-01,,,,
105465,1,1,2020-11-19,,,,
105466,0,0,,,,,
105467,2,1,2015-12-01,2023-08-01,,,
105468,2,1,2019-06-01,2022-07-27,,,
105469,0,0,,,,,
105470,1,1,2019-08-01,,,,
105471,1,1,2023-04-01,,,,
105472,0,0,,,,,
105473,0,0,,,,,
105474,1,1,2022-03-01,,,,
105475,1,1,2021-12-31,,,,
105476,1,1,2021-11-08,,,,
105477,0,0,,,,,
105478,1,1,2022-07-27,,,,
105479,0,0,,,,,
105480,1,1,2023-12-01,,,,
105481,1,1,2023-04-01,,,,
105482,1,1,2022-04-01,,,,
105484,1,1,2022-03-01,,,,
105485,0,0,,,,,
105486,2,1,2018-11-01,2022-05-01,,,
105487,1,1,2022-04-01,,,,
105488,1,1,2022-07-27,,,,
105489,0,0,,,,,
105491,2,1,2018-06-01,2022-05-01,,,
105492,1,1,2022-04-01,,,,
105494,1,1,2020-11-03,,,,
105495,1,1,2023-09-29,,,,
105496,0,0,,,,,
105497,1,1,2020-04-20,,,,
105498,1,1,2023-03-31,,,,
105499,0,0,,,,,
105500,0,0,,,,,
105502,0,0,,,,,
